x,y,talk
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,T: More comments about the meeting? I'd really like to hear from as many people as possible- What comments you had or reactions you had to being in that meeting yesterday. Sean? 
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
157,366,
158,366,
158,366,
158,366,
158,366,
158,366,
158,366,
158,366,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,"S: I don't have anything about the meeting yesterday, but I was just thinking about six. It was a- I'm thinking that it's a- it's an odd- it can be an odd number too 'cause there could be two- Two, four, six, and two- three twos, that would make six- "
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,T: Uh-huh
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,"S: And two threes. It could be an odd and an even number. Both. Three things to make it, and there could be two things to make it."
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,"T: Uh-huh. And the two things that you put together to make it were odd, right? Three and three are each odd? "
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,"S: Uh-huh, and I think the other- the twos were even."
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,"T: So you're kind of- I think Nathan said then that he wasn't talking about every even number. Right, Nathan? Were you saying that?"
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,"T: Some of the even numbers, like six, are made up of two odds like you just suggested. Other people's comments? Cassandra?"
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,C: I disagree with Sean when he said that six can be an odd number. I think six can't be an odd number because- Look-
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,"T: Jeannie, Betsy? "
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,"C: Six can't be an odd number because this is even, odd, even, odd, even, odd, even. How could it be an odd number because..."
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,S: Because- 
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,"C: Even, odd, even, odd, even, odd. Zero's not an odd number. "
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,"S: Because six- Because there can be three of something to make six, and three of something is like odd. Like see, you can make two, four, six. THREE TWOS to make that, and two threes makes it."
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,N: But that doesn't-
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,T: Keith?
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,N: that doesn't necessarily mean that six is odd
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,T: Why not Keith?
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,"N: because- just because you need two odd numbers to add up to an even number doesn't mean it has to be odd, you know what I mean."
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,"T: What's the definition- What's our work- Sean, what's our working definition of an even number? Do you remember from the other day the working definition we're using? What is it?"
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,S: It's that- I forgot.
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,"T: Could somebody help us out with this? ‘Cause we need in the group to have an idea that we're working with. What's the working definition we're using? Do other people know it besides Lucy and Sheena? I think other people do. Maria, do you know what the definition is that we've been using for an even number?"
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
158,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,T: I'm confused now
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,"S: You could split six fairly, and you can split six not fairly. You can like- cut six in half."
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,T: Uh-huh
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
157,367,
